Aerolinea;Fecha Salida;Hora Salida;Vuelo Salida;Destino;%LF DEP;Mes;Dia Dep
AVA;16/11/24;9:25:00 a.m.;9307;BOG;98.34%;noviembre;sábado
AVA;16/11/24;10:58:00 a.m.;9213;BOG;94.48%;noviembre;sábado
AVA;16/11/24;11:35:00 a.m.;9349;BOG;100.00%;noviembre;sábado
AVA;16/11/24;12:13:00 p.m.;9339;BOG;95.03%;noviembre;sábado
AVA;16/11/24;2:23:00 p.m.;9346;BOG;45.30%;noviembre;sábado
AVA;16/11/24;2:20:00 p.m.;9337;BOG;91.16%;noviembre;sábado
AVA;16/11/24;2:58:00 p.m.;9309;BOG;82.32%;noviembre;sábado
AVA;16/11/24;3:27:00 p.m.;9311;BOG;58.01%;noviembre;sábado
AVA;16/11/24;4:44:00 p.m.;9313;BOG;99.45%;noviembre;sábado
AVA;16/11/24;6:28:00 p.m.;9375;BOG;94.48%;noviembre;sábado
AVA;16/11/24;6:06:00 p.m.;8405;BOG;78.45%;noviembre;sábado
AVA;16/11/24;5:55:00 p.m.;9343;BOG;80.66%;noviembre;sábado
AVA;16/11/24;7:43:00 p.m.;8415;BOG;97.24%;noviembre;sábado
AVA;16/11/24;8:27:00 p.m.;9331;BOG;82.87%;noviembre;sábado
AVA;16/11/24;8:38:00 p.m.;9315;BOG;33.70%;noviembre;sábado
AVA;16/11/24;9:56:00 p.m.;9335;BOG;43.65%;noviembre;sábado
AVA;17/11/24;7:52:00 a.m.;9243;BOG;51.38%;noviembre;domingo
AVA;17/11/24;8:33:00 a.m.;8451;BOG;80.66%;noviembre;domingo
AVA;17/11/24;5:58:00 a.m.;9245;BOG;81.22%;noviembre;domingo
AVA;17/11/24;7:15:00 a.m.;8427;BOG;64.64%;noviembre;domingo
AVA;17/11/24;6:32:00 a.m.;8435;BOG;43.65%;noviembre;domingo
AVA;17/11/24;8:20:00 a.m.;9463;BOG;76.80%;noviembre;domingo
AVA;17/11/24;8:45:00 a.m.;9323;BOG;97.24%;noviembre;domingo
AVA;17/11/24;9:04:00 a.m.;9307;BOG;93.37%;noviembre;domingo
AVA;17/11/24;10:10:00 a.m.;9557;BOG;80.66%;noviembre;domingo
AVA;17/11/24;10:49:00 a.m.;9213;BOG;96.13%;noviembre;domingo
AVA;17/11/24;11:54:00 a.m.;9339;BOG;100.55%;noviembre;domingo
AVA;17/11/24;1:55:00 p.m.;9329;BOG;102.76%;noviembre;domingo
AVA;17/11/24;2:30:00 p.m.;9337;BOG;86.74%;noviembre;domingo
AVA;17/11/24;3:33:00 p.m.;9311;BOG;101.66%;noviembre;domingo
AVA;17/11/24;5:16:00 p.m.;9313;BOG;101.66%;noviembre;domingo
AVA;17/11/24;5:45:00 p.m.;9343;BOG;98.90%;noviembre;domingo
AVA;17/11/24;7:39:00 p.m.;9375;BOG;99.45%;noviembre;domingo
AVA;17/11/24;7:54:00 p.m.;8415;BOG;96.13%;noviembre;domingo
AVA;17/11/24;7:46:00 p.m.;9553;BOG;78.45%;noviembre;domingo
AVA;17/11/24;8:39:00 p.m.;9315;BOG;100.55%;noviembre;domingo
AVA;17/11/24;9:15:00 p.m.;9261;BOG;100.00%;noviembre;domingo
AVA;17/11/24;10:10:00 p.m.;9335;BOG;100.00%;noviembre;domingo
AVA;18/11/24;5:09:00 a.m.;9725;BOG;101.66%;noviembre;lunes
AVA;18/11/24;6:06:00 a.m.;9245;BOG;100.55%;noviembre;lunes
AVA;18/11/24;9:25:00 a.m.;9307;BOG;95.58%;noviembre;lunes
AVA;18/11/24;6:41:00 a.m.;8435;BOG;98.34%;noviembre;lunes
AVA;18/11/24;4:39:00 a.m.;9653;BOG;100.55%;noviembre;lunes
AVA;18/11/24;7:15:00 a.m.;8427;BOG;99.45%;noviembre;lunes
AVA;18/11/24;8:37:00 a.m.;8451;BOG;95.58%;noviembre;lunes
AVA;18/11/24;8:23:00 a.m.;9463;BOG;99.45%;noviembre;lunes
AVA;18/11/24;8:49:00 a.m.;9323;BOG;96.13%;noviembre;lunes
AVA;18/11/24;11:14:00 a.m.;9349;BOG;101.10%;noviembre;lunes
AVA;18/11/24;11:14:00 a.m.;9213;BOG;97.79%;noviembre;lunes
AVA;18/11/24;10:31:00 a.m.;9557;BOG;79.56%;noviembre;lunes
AVA;18/11/24;11:50:00 a.m.;9339;BOG;102.21%;noviembre;lunes
AVA;18/11/24;1:10:00 p.m.;9329;BOG;100.00%;noviembre;lunes
AVA;18/11/24;1:42:00 p.m.;9337;BOG;94.48%;noviembre;lunes
AVA;18/11/24;3:27:00 p.m.;9311;BOG;96.13%;noviembre;lunes
AVA;18/11/24;4:31:00 p.m.;9313;BOG;101.66%;noviembre;lunes
AVA;18/11/24;5:37:00 p.m.;9343;BOG;96.69%;noviembre;lunes
AVA;18/11/24;9:28:00 p.m.;9375;BOG;85.64%;noviembre;lunes
AVA;18/11/24;7:20:00 p.m.;9553;BOG;101.66%;noviembre;lunes
AVA;18/11/24;7:46:00 p.m.;9261;BOG;101.66%;noviembre;lunes
AVA;18/11/24;9:07:00 p.m.;9315;BOG;97.24%;noviembre;lunes
AVA;18/11/24;9:33:00 p.m.;9569;BOG;83.43%;noviembre;lunes
AVA;18/11/24;9:58:00 p.m.;9335;BOG;80.66%;noviembre;lunes
AVA;19/11/24;6:43:00 p.m.;9375;BOG;91.50%;noviembre;martes
AVA;19/11/24;3:30:00 p.m.;9309;BOG;65.19%;noviembre;martes
AVA;19/11/24;8:52:00 a.m.;9323;BOG;37.57%;noviembre;martes
AVA;19/11/24;5:15:00 a.m.;9725;BOG;94.48%;noviembre;martes
AVA;19/11/24;7:00:00 a.m.;8435;BOG;92.27%;noviembre;martes
AVA;19/11/24;6:02:00 a.m.;9245;BOG;98.90%;noviembre;martes
AVA;19/11/24;5:20:00 a.m.;9653;BOG;95.58%;noviembre;martes
AVA;19/11/24;7:10:00 a.m.;8427;BOG;98.34%;noviembre;martes
AVA;19/11/24;8:22:00 a.m.;9463;BOG;81.77%;noviembre;martes
AVA;19/11/24;8:30:00 a.m.;8451;BOG;38.12%;noviembre;martes
AVA;19/11/24;9:14:00 a.m.;9307;BOG;91.16%;noviembre;martes
AVA;19/11/24;10:00:00 a.m.;9557;BOG;93.37%;noviembre;martes
AVA;19/11/24;10:53:00 a.m.;9213;BOG;99.45%;noviembre;martes
AVA;19/11/24;11:30:00 a.m.;9349;BOG;80.66%;noviembre;martes
AVA;19/11/24;11:47:00 a.m.;9339;BOG;74.03%;noviembre;martes
AVA;19/11/24;12:26:00 p.m.;9346;BOG;88.95%;noviembre;martes
AVA;19/11/24;12:51:00 p.m.;9329;BOG;88.95%;noviembre;martes
AVA;19/11/24;1:48:00 p.m.;9337;BOG;87.29%;noviembre;martes
AVA;19/11/24;3:43:00 p.m.;9311;BOG;64.64%;noviembre;martes
AVA;19/11/24;5:05:00 p.m.;9313;BOG;93.92%;noviembre;martes
AVA;19/11/24;9:32:00 p.m.;9569;BOG;44.20%;noviembre;martes
AVA;19/11/24;5:56:00 p.m.;9244;BOG;77.35%;noviembre;martes
AVA;19/11/24;6:04:00 p.m.;9700;BOG;77.35%;noviembre;martes
AVA;19/11/24;5:54:00 p.m.;9343;BOG;96.13%;noviembre;martes
AVA;19/11/24;7:22:00 p.m.;8415;BOG;101.66%;noviembre;martes
AVA;19/11/24;9:08:00 p.m.;9261;BOG;100.55%;noviembre;martes
AVA;19/11/24;9:15:00 p.m.;9331;BOG;81.22%;noviembre;martes
AVA;19/11/24;9:20:00 p.m.;9315;BOG;33.70%;noviembre;martes
AVA;19/11/24;9:59:00 p.m.;9335;BOG;58.56%;noviembre;martes
AVA;20/11/24;7:15:00 a.m.;8435;BOG;97.79%;noviembre;miércoles
AVA;20/11/24;5:59:00 a.m.;9245;BOG;100.55%;noviembre;miércoles
AVA;20/11/24;8:31:00 a.m.;9243;BOG;92.82%;noviembre;miércoles
AVA;20/11/24;5:12:00 a.m.;8475;BOG;81.77%;noviembre;miércoles
AVA;20/11/24;8:30:00 a.m.;9463;BOG;65.75%;noviembre;miércoles
AVA;20/11/24;6:31:00 p.m.;9375;BOG;101.66%;noviembre;miércoles
AVA;20/11/24;7:07:00 a.m.;8427;BOG;101.10%;noviembre;miércoles
AVA;20/11/24;8:47:00 a.m.;9323;BOG;57.46%;noviembre;miércoles
AVA;20/11/24;9:15:00 a.m.;9307;BOG;94.48%;noviembre;miércoles
AVA;20/11/24;12:58:00 p.m.;9329;BOG;92.27%;noviembre;miércoles
AVA;20/11/24;10:30:00 a.m.;9557;BOG;101.10%;noviembre;miércoles
AVA;20/11/24;8:29:00 a.m.;8451;BOG;39.78%;noviembre;miércoles
AVA;20/11/24;11:06:00 a.m.;9349;BOG;87.85%;noviembre;miércoles
AVA;20/11/24;10:58:00 a.m.;9213;BOG;101.66%;noviembre;miércoles
AVA;20/11/24;12:04:00 p.m.;9339;BOG;92.27%;noviembre;miércoles
AVA;20/11/24;1:43:00 p.m.;9337;BOG;80.66%;noviembre;miércoles
AVA;20/11/24;3:45:00 p.m.;9311;BOG;95.58%;noviembre;miércoles
AVA;20/11/24;5:13:00 p.m.;9487;BOG;81.22%;noviembre;miércoles
AVA;20/11/24;4:50:00 p.m.;9313;BOG;100.55%;noviembre;miércoles
AVA;20/11/24;6:04:00 p.m.;9343;BOG;101.66%;noviembre;miércoles
AVA;20/11/24;7:32:00 p.m.;9553;BOG;100.55%;noviembre;miércoles
AVA;20/11/24;8:02:00 p.m.;9261;BOG;99.45%;noviembre;miércoles
AVA;20/11/24;9:01:00 p.m.;9315;BOG;100.00%;noviembre;miércoles
AVA;20/11/24;9:53:00 p.m.;9335;BOG;64.09%;noviembre;miércoles
AVA;20/11/24;10:06:00 p.m.;9569;BOG;86.19%;noviembre;miércoles
AVA;21/11/24;5:15:00 a.m.;8475;BOG;97.24%;noviembre;jueves
AVA;21/11/24;8:28:00 a.m.;9463;BOG;100.00%;noviembre;jueves
AVA;21/11/24;5:56:00 a.m.;9245;BOG;89.50%;noviembre;jueves
AVA;21/11/24;2:44:00 p.m.;9337;BOG;98.34%;noviembre;jueves
AVA;21/11/24;6:44:00 a.m.;8435;BOG;93.37%;noviembre;jueves
AVA;21/11/24;7:15:00 a.m.;8427;BOG;93.37%;noviembre;jueves
AVA;21/11/24;9:28:00 a.m.;9323;BOG;77.35%;noviembre;jueves
AVA;21/11/24;9:01:00 a.m.;8451;BOG;97.24%;noviembre;jueves
AVA;21/11/24;10:14:00 a.m.;9557;BOG;95.58%;noviembre;jueves
AVA;21/11/24;10:48:00 a.m.;9213;BOG;101.10%;noviembre;jueves
AVA;21/11/24;11:41:00 a.m.;9349;BOG;94.48%;noviembre;jueves
AVA;21/11/24;11:46:00 a.m.;9339;BOG;81.77%;noviembre;jueves
AVA;21/11/24;12:41:00 p.m.;9346;BOG;90.06%;noviembre;jueves
AVA;21/11/24;12:59:00 p.m.;9329;BOG;96.13%;noviembre;jueves
AVA;21/11/24;3:30:00 p.m.;9309;BOG;92.27%;noviembre;jueves
AVA;21/11/24;3:43:00 p.m.;9311;BOG;80.66%;noviembre;jueves
AVA;21/11/24;5:06:00 p.m.;9313;BOG;99.45%;noviembre;jueves
AVA;21/11/24;5:30:00 p.m.;9343;BOG;100.00%;noviembre;jueves
AVA;21/11/24;7:52:00 p.m.;9375;BOG;100.00%;noviembre;jueves
AVA;21/11/24;7:25:00 p.m.;8415;BOG;98.90%;noviembre;jueves
AVA;21/11/24;8:32:00 p.m.;9331;BOG;100.55%;noviembre;jueves
AVA;21/11/24;8:40:00 p.m.;9315;BOG;86.74%;noviembre;jueves
AVA;21/11/24;8:38:00 p.m.;9261;BOG;79.01%;noviembre;jueves
AVA;21/11/24;9:52:00 p.m.;9569;BOG;93.92%;noviembre;jueves
AVA;21/11/24;10:00:00 p.m.;9335;BOG;71.27%;noviembre;jueves
AVA;21/11/24;9:24:00 a.m.;9307;BOG;76.80%;noviembre;jueves
AVA;22/11/24;8:31:00 a.m.;9243;BOG;98.34%;noviembre;viernes
AVA;22/11/24;5:13:00 a.m.;8475;BOG;92.82%;noviembre;viernes
AVA;22/11/24;12:43:00 p.m.;9349;BOG;98.34%;noviembre;viernes
AVA;22/11/24;9:12:00 a.m.;9307;BOG;98.34%;noviembre;viernes
AVA;22/11/24;6:36:00 a.m.;8435;BOG;82.87%;noviembre;viernes
AVA;22/11/24;6:00:00 a.m.;9245;BOG;79.56%;noviembre;viernes
AVA;22/11/24;5:12:00 a.m.;9725;BOG;40.33%;noviembre;viernes
AVA;22/11/24;7:16:00 a.m.;8427;BOG;100.00%;noviembre;viernes
AVA;22/11/24;8:34:00 a.m.;8451;BOG;101.10%;noviembre;viernes
AVA;22/11/24;8:51:00 a.m.;9323;BOG;100.55%;noviembre;viernes
AVA;22/11/24;9:26:00 a.m.;9463;BOG;80.66%;noviembre;viernes
AVA;22/11/24;10:05:00 a.m.;9557;BOG;81.77%;noviembre;viernes
AVA;22/11/24;10:57:00 a.m.;9213;BOG;101.10%;noviembre;viernes
AVA;22/11/24;12:10:00 p.m.;9339;BOG;100.00%;noviembre;viernes
AVA;22/11/24;2:40:00 p.m.;9329;BOG;97.79%;noviembre;viernes
AVA;22/11/24;2:10:00 p.m.;9337;BOG;102.21%;noviembre;viernes
AVA;22/11/24;3:45:00 p.m.;9311;BOG;98.34%;noviembre;viernes
AVA;22/11/24;4:52:00 p.m.;9313;BOG;101.66%;noviembre;viernes
AVA;22/11/24;6:52:00 p.m.;9375;BOG;94.48%;noviembre;viernes
AVA;22/11/24;6:33:00 p.m.;9343;BOG;85.64%;noviembre;viernes
AVA;22/11/24;7:29:00 p.m.;9553;BOG;97.79%;noviembre;viernes
AVA;22/11/24;8:15:00 p.m.;8415;BOG;100.55%;noviembre;viernes
AVA;22/11/24;8:07:00 p.m.;9261;BOG;96.13%;noviembre;viernes
AVA;22/11/24;9:04:00 p.m.;9315;BOG;99.45%;noviembre;viernes
AVA;22/11/24;10:44:00 p.m.;9335;BOG;96.13%;noviembre;viernes
AVA;22/11/24;11:44:00 p.m.;9569;BOG;95.58%;noviembre;viernes
AVA;23/11/24;5:14:00 a.m.;9725;BOG;98.90%;noviembre;sábado
AVA;23/11/24;1:25:00 p.m.;9329;BOG;101.10%;noviembre;sábado
AVA;23/11/24;6:00:00 a.m.;9245;BOG;101.10%;noviembre;sábado
AVA;23/11/24;6:47:00 a.m.;8435;BOG;101.10%;noviembre;sábado
AVA;23/11/24;7:16:00 a.m.;8427;BOG;98.90%;noviembre;sábado
AVA;23/11/24;8:21:00 a.m.;9463;BOG;98.34%;noviembre;sábado
AVA;23/11/24;8:56:00 a.m.;9323;BOG;93.37%;noviembre;sábado
AVA;23/11/24;8:47:00 a.m.;8451;BOG;97.24%;noviembre;sábado
AVA;23/11/24;9:47:00 a.m.;9307;BOG;100.00%;noviembre;sábado
AVA;23/11/24;10:13:00 a.m.;9557;BOG;101.10%;noviembre;sábado
AVA;23/11/24;11:09:00 a.m.;9349;BOG;102.21%;noviembre;sábado
AVA;23/11/24;10:49:00 a.m.;9213;BOG;101.10%;noviembre;sábado
AVA;23/11/24;12:02:00 p.m.;9339;BOG;101.66%;noviembre;sábado
AVA;23/11/24;12:28:00 p.m.;9346;BOG;102.21%;noviembre;sábado
AVA;23/11/24;2:20:00 p.m.;9337;BOG;101.10%;noviembre;sábado
AVA;23/11/24;3:24:00 p.m.;9309;BOG;101.10%;noviembre;sábado
AVA;23/11/24;6:28:00 p.m.;9375;BOG;100.55%;noviembre;sábado
AVA;23/11/24;4:06:00 p.m.;9311;BOG;101.66%;noviembre;sábado
AVA;23/11/24;5:40:00 p.m.;9343;BOG;98.90%;noviembre;sábado
AVA;23/11/24;7:23:00 p.m.;8415;BOG;101.10%;noviembre;sábado
AVA;23/11/24;8:03:00 p.m.;9261;BOG;101.66%;noviembre;sábado
AVA;23/11/24;5:07:00 p.m.;9313;BOG;101.10%;noviembre;sábado
AVA;23/11/24;9:52:00 p.m.;9569;BOG;99.45%;noviembre;sábado
AVA;23/11/24;9:42:00 p.m.;9331;BOG;96.13%;noviembre;sábado
AVA;23/11/24;10:30:00 p.m.;9335;BOG;94.48%;noviembre;sábado
AVA;23/11/24;8:46:00 p.m.;9315;BOG;101.66%;noviembre;sábado
AVA;24/11/24;7:55:00 a.m.;9243;BOG;100.00%;noviembre;domingo
AVA;24/11/24;6:01:00 a.m.;9245;BOG;100.55%;noviembre;domingo
AVA;24/11/24;6:36:00 a.m.;8435;BOG;99.45%;noviembre;domingo
AVA;24/11/24;7:10:00 a.m.;8427;BOG;92.82%;noviembre;domingo
AVA;24/11/24;8:16:00 a.m.;9463;BOG;96.69%;noviembre;domingo
AVA;24/11/24;8:44:00 a.m.;8451;BOG;99.45%;noviembre;domingo
AVA;24/11/24;8:55:00 a.m.;9323;BOG;98.34%;noviembre;domingo
AVA;24/11/24;10:07:00 a.m.;9307;BOG;89.50%;noviembre;domingo
AVA;24/11/24;10:59:00 a.m.;9213;BOG;99.45%;noviembre;domingo
AVA;24/11/24;12:50:00 p.m.;9339;BOG;97.79%;noviembre;domingo
AVA;24/11/24;12:54:00 p.m.;9329;BOG;95.58%;noviembre;domingo
AVA;24/11/24;3:36:00 p.m.;9311;BOG;102.76%;noviembre;domingo
AVA;24/11/24;4:39:00 p.m.;9313;BOG;101.66%;noviembre;domingo
AVA;24/11/24;6:26:00 p.m.;9375;BOG;99.45%;noviembre;domingo
AVA;24/11/24;6:06:00 p.m.;8405;BOG;100.55%;noviembre;domingo
AVA;24/11/24;6:06:00 p.m.;9343;BOG;99.45%;noviembre;domingo
AVA;24/11/24;7:08:00 p.m.;9553;BOG;100.55%;noviembre;domingo
AVA;24/11/24;7:26:00 p.m.;8415;BOG;100.55%;noviembre;domingo
AVA;24/11/24;7:50:00 p.m.;9261;BOG;95.03%;noviembre;domingo
AVA;24/11/24;9:12:00 p.m.;9315;BOG;101.66%;noviembre;domingo
AVA;24/11/24;10:31:00 p.m.;9335;BOG;93.37%;noviembre;domingo
AVA;25/11/24;5:58:00 a.m.;9245;BOG;100.55%;noviembre;lunes
AVA;25/11/24;6:39:00 a.m.;8435;BOG;97.79%;noviembre;lunes
AVA;25/11/24;12:56:00 p.m.;9329;BOG;96.69%;noviembre;lunes
AVA;25/11/24;8:48:00 a.m.;9463;BOG;96.13%;noviembre;lunes
AVA;25/11/24;5:09:00 a.m.;9725;BOG;100.55%;noviembre;lunes
AVA;25/11/24;7:28:00 a.m.;8427;BOG;93.92%;noviembre;lunes
AVA;25/11/24;9:10:00 a.m.;9307;BOG;100.55%;noviembre;lunes
AVA;25/11/24;8:28:00 a.m.;8451;BOG;99.45%;noviembre;lunes
AVA;25/11/24;8:54:00 a.m.;9323;BOG;90.61%;noviembre;lunes
AVA;25/11/24;11:05:00 a.m.;9349;BOG;98.90%;noviembre;lunes
AVA;25/11/24;11:01:00 a.m.;9213;BOG;101.10%;noviembre;lunes
AVA;25/11/24;11:49:00 a.m.;9339;BOG;98.90%;noviembre;lunes
AVA;25/11/24;3:55:00 p.m.;9311;BOG;81.77%;noviembre;lunes
AVA;25/11/24;4:47:00 p.m.;9313;BOG;101.66%;noviembre;lunes
AVA;25/11/24;6:44:00 p.m.;9375;BOG;101.66%;noviembre;lunes
AVA;25/11/24;4:43:00 p.m.;8405;BOG;101.10%;noviembre;lunes
AVA;25/11/24;5:15:00 p.m.;9343;BOG;101.66%;noviembre;lunes
AVA;25/11/24;7:28:00 p.m.;8415;BOG;101.10%;noviembre;lunes
AVA;25/11/24;8:01:00 p.m.;9261;BOG;100.00%;noviembre;lunes
AVA;25/11/24;8:52:00 p.m.;9315;BOG;96.13%;noviembre;lunes
AVA;25/11/24;9:03:00 p.m.;9553;BOG;65.75%;noviembre;lunes
AVA;25/11/24;9:56:00 p.m.;9335;BOG;85.08%;noviembre;lunes
AVA;26/11/24;6:24:00 a.m.;9245;BOG;79.56%;noviembre;martes
AVA;26/11/24;8:26:00 a.m.;9463;BOG;62.43%;noviembre;martes
AVA;26/11/24;5:13:00 a.m.;9725;BOG;101.10%;noviembre;martes
AVA;26/11/24;6:58:00 a.m.;8435;BOG;98.34%;noviembre;martes
AVA;26/11/24;7:10:00 a.m.;8427;BOG;95.58%;noviembre;martes
AVA;26/11/24;8:50:00 a.m.;9323;BOG;67.40%;noviembre;martes
AVA;26/11/24;8:36:00 a.m.;8451;BOG;45.30%;noviembre;martes
AVA;26/11/24;9:32:00 a.m.;9307;BOG;100.00%;noviembre;martes
AVA;26/11/24;10:46:00 a.m.;9213;BOG;98.90%;noviembre;martes
AVA;26/11/24;11:29:00 a.m.;9349;BOG;102.76%;noviembre;martes
AVA;26/11/24;11:45:00 a.m.;9339;BOG;97.24%;noviembre;martes
AVA;26/11/24;12:22:00 p.m.;9346;BOG;93.92%;noviembre;martes
AVA;26/11/24;12:58:00 p.m.;9329;BOG;93.37%;noviembre;martes
AVA;26/11/24;3:06:00 p.m.;9309;BOG;78.45%;noviembre;martes
AVA;26/11/24;3:52:00 p.m.;9311;BOG;87.85%;noviembre;martes
AVA;26/11/24;4:44:00 p.m.;9313;BOG;54.70%;noviembre;martes
AVA;26/11/24;4:31:00 p.m.;8405;BOG;89.50%;noviembre;martes
AVA;26/11/24;5:14:00 p.m.;9343;BOG;98.34%;noviembre;martes
AVA;26/11/24;6:28:00 p.m.;9375;BOG;100.00%;noviembre;martes
AVA;26/11/24;7:35:00 p.m.;8415;BOG;70.17%;noviembre;martes
AVA;26/11/24;7:46:00 p.m.;9261;BOG;97.79%;noviembre;martes
AVA;26/11/24;8:10:00 p.m.;9331;BOG;84.53%;noviembre;martes
AVA;26/11/24;8:34:00 p.m.;9315;BOG;77.35%;noviembre;martes
AVA;26/11/24;10:33:00 p.m.;9335;BOG;86.74%;noviembre;martes
AVA;27/11/24;7:59:00 a.m.;9243;BOG;83.43%;noviembre;miércoles
AVA;27/11/24;6:37:00 a.m.;8435;BOG;95.58%;noviembre;miércoles
AVA;27/11/24;5:07:00 a.m.;8475;BOG;91.16%;noviembre;miércoles
AVA;27/11/24;8:31:00 a.m.;8451;BOG;79.01%;noviembre;miércoles
AVA;27/11/24;8:16:00 a.m.;9463;BOG;61.88%;noviembre;miércoles
AVA;27/11/24;6:03:00 a.m.;9245;BOG;98.34%;noviembre;miércoles
AVA;27/11/24;7:09:00 a.m.;8427;BOG;70.17%;noviembre;miércoles
AVA;27/11/24;8:50:00 a.m.;9323;BOG;96.13%;noviembre;miércoles
AVA;27/11/24;9:23:00 a.m.;9307;BOG;93.92%;noviembre;miércoles
AVA;27/11/24;11:00:00 a.m.;9349;BOG;95.58%;noviembre;miércoles
AVA;27/11/24;11:03:00 a.m.;9213;BOG;97.24%;noviembre;miércoles
AVA;27/11/24;11:55:00 a.m.;9339;BOG;101.10%;noviembre;miércoles
AVA;27/11/24;12:55:00 p.m.;9329;BOG;95.58%;noviembre;miércoles
AVA;27/11/24;3:50:00 p.m.;9311;BOG;102.21%;noviembre;miércoles
AVA;27/11/24;4:14:00 p.m.;9397;BOG;62.98%;noviembre;miércoles
AVA;27/11/24;4:34:00 p.m.;8405;BOG;97.24%;noviembre;miércoles
AVA;27/11/24;4:56:00 p.m.;9313;BOG;93.37%;noviembre;miércoles
AVA;27/11/24;6:50:00 p.m.;9375;BOG;101.66%;noviembre;miércoles
AVA;27/11/24;5:44:00 p.m.;9343;BOG;96.69%;noviembre;miércoles
AVA;27/11/24;7:30:00 p.m.;9553;BOG;60.22%;noviembre;miércoles
AVA;27/11/24;7:30:00 p.m.;8415;BOG;100.00%;noviembre;miércoles
AVA;27/11/24;8:40:00 p.m.;9261;BOG;78.45%;noviembre;miércoles
AVA;27/11/24;9:47:00 p.m.;9315;BOG;29.28%;noviembre;miércoles
AVA;27/11/24;10:10:00 p.m.;9335;BOG;75.69%;noviembre;miércoles
AVA;28/11/24;7:16:00 a.m.;8427;BOG;98.34%;noviembre;jueves
AVA;28/11/24;5:10:00 a.m.;8475;BOG;96.69%;noviembre;jueves
AVA;28/11/24;8:43:00 a.m.;9463;BOG;99.45%;noviembre;jueves
AVA;28/11/24;8:50:00 a.m.;9323;BOG;95.03%;noviembre;jueves
AVA;28/11/24;5:53:00 a.m.;9245;BOG;98.90%;noviembre;jueves
AVA;28/11/24;6:38:00 a.m.;8435;BOG;100.00%;noviembre;jueves
AVA;28/11/24;9:05:00 a.m.;8451;BOG;91.71%;noviembre;jueves
AVA;28/11/24;10:43:00 a.m.;9213;BOG;100.55%;noviembre;jueves
AVA;28/11/24;9:50:00 a.m.;9307;BOG;97.79%;noviembre;jueves
AVA;28/11/24;11:30:00 a.m.;9349;BOG;98.34%;noviembre;jueves
AVA;28/11/24;11:48:00 a.m.;9339;BOG;100.00%;noviembre;jueves
AVA;28/11/24;1:31:00 p.m.;9329;BOG;96.69%;noviembre;jueves
AVA;28/11/24;12:43:00 p.m.;9346;BOG;94.48%;noviembre;jueves
AVA;28/11/24;3:00:00 p.m.;9309;BOG;101.66%;noviembre;jueves
AVA;28/11/24;4:34:00 p.m.;9311;BOG;101.66%;noviembre;jueves
AVA;28/11/24;4:50:00 p.m.;9313;BOG;102.76%;noviembre;jueves
AVA;28/11/24;5:38:00 p.m.;9343;BOG;101.10%;noviembre;jueves
AVA;28/11/24;6:28:00 p.m.;9375;BOG;100.55%;noviembre;jueves
AVA;28/11/24;7:31:00 p.m.;8405;BOG;98.90%;noviembre;jueves
AVA;28/11/24;7:24:00 p.m.;8415;BOG;101.10%;noviembre;jueves
AVA;28/11/24;8:04:00 p.m.;9261;BOG;88.40%;noviembre;jueves
AVA;28/11/24;8:18:00 p.m.;9331;BOG;95.03%;noviembre;jueves
AVA;28/11/24;8:55:00 p.m.;9315;BOG;64.09%;noviembre;jueves
AVA;28/11/24;10:05:00 p.m.;9335;BOG;82.87%;noviembre;jueves
AVA;29/11/24;5:22:00 a.m.;8475;BOG;76.24%;noviembre;viernes
AVA;29/11/24;5:14:00 a.m.;9725;BOG;100.00%;noviembre;viernes
AVA;29/11/24;7:55:00 a.m.;9243;BOG;98.34%;noviembre;viernes
AVA;29/11/24;6:36:00 a.m.;8435;BOG;97.79%;noviembre;viernes
AVA;29/11/24;6:00:00 a.m.;9245;BOG;101.10%;noviembre;viernes
AVA;29/11/24;7:09:00 a.m.;8427;BOG;97.24%;noviembre;viernes
AVA;29/11/24;8:51:00 a.m.;8451;BOG;98.90%;noviembre;viernes
AVA;29/11/24;8:54:00 a.m.;9323;BOG;94.48%;noviembre;viernes
AVA;29/11/24;9:20:00 a.m.;9307;BOG;101.10%;noviembre;viernes
AVA;29/11/24;10:52:00 a.m.;9213;BOG;101.10%;noviembre;viernes
AVA;29/11/24;11:05:00 a.m.;9349;BOG;102.21%;noviembre;viernes
AVA;29/11/24;12:11:00 p.m.;9339;BOG;100.00%;noviembre;viernes
AVA;29/11/24;1:34:00 p.m.;9329;BOG;101.66%;noviembre;viernes
AVA;29/11/24;4:35:00 p.m.;9313;BOG;100.55%;noviembre;viernes
AVA;29/11/24;4:12:00 p.m.;9311;BOG;102.21%;noviembre;viernes
AVA;29/11/24;5:10:00 p.m.;9343;BOG;100.00%;noviembre;viernes
AVA;29/11/24;6:39:00 p.m.;9375;BOG;101.66%;noviembre;viernes
AVA;29/11/24;5:21:00 p.m.;8405;BOG;101.66%;noviembre;viernes
AVA;29/11/24;7:10:00 p.m.;8415;BOG;96.69%;noviembre;viernes
AVA;29/11/24;7:31:00 p.m.;9553;BOG;97.79%;noviembre;viernes
AVA;29/11/24;8:13:00 p.m.;9261;BOG;102.21%;noviembre;viernes
AVA;29/11/24;8:35:00 p.m.;8544;BOG;96.69%;noviembre;viernes
AVA;29/11/24;9:00:00 p.m.;9315;BOG;101.66%;noviembre;viernes
